ID,Price,Province,HouseType,ConstructionYear,LivingArea_m2,Garden,Balcony,Attic,StatusRank,StatusScore,Avg_property_value_m2,Avg_property_value_per_House
2693431,426036,Gelderland,Semidetached,1950,211,1,1,0,2018,0.03,1500,316500
2684237,203115,Zeeland,TownHouse,1955,120,1,0,0,2233,-0.15,1650,198000
2683456,317928,Groningen,Detached,1999,135,1,0,0,2765,-0.67,1223.351159,165152.4064
2681702,231016,Drenthe,Semidetached,1905,140,1,0,0,2980,-0.97,1850,259000
2681519,340806,Frysl̢n,Detached,1925,128,1,0,0,3026,-1.07,1550,198400
2683495,312868,Drenthe,Detached,1993,135,1,0,0,3323,-1.84,1271.932299,171710.8604
2684886,420984,Overijssel,Detached,1961,135,1,0,0,380,1.23,1500,202500
2677006,412519,Frysl̢n,Detached,1951,96,1,0,0,1591,0.29,1250,120000
2681713,364275,Drenthe,Detached,1963,123,0,0,0,2254,-0.18,1300,159900
2682237,204356,Zeeland,Semidetached,2016,130,1,0,0,2925,-0.88,1200,156000
2686675,300281,Groningen,Detached,1973,112,1,0,0,3054,-1.11,1300,145600
2690339,409243,Zeeland,Detached,1957,108,1,0,0,1698,0.22,1450,156600
2684399,188659,Zeeland,Semidetached,2014,125,1,0,0,2558,-0.41,1300,162500
2688711,256171,Gelderland,NotSpecified,1985,143,0,0,0,1314,0.46,1638.90223,234363.0189
2683496,271301,Drenthe,Detached,1999,129,1,0,0,3308,-1.77,1271.932299,164079.2666
2683689,151430,Zeeland,Apartment,2001,162,0,0,0,2925,-0.88,1200,194400
2685107,290359,Gelderland,Semidetached,1979,137,1,0,0,1197,0.52,1850,253450
2686662,271082,Noord Holland,TownHouse,1994,170,0,0,0,2619,-0.49,1900,323000
2677358,291643,Noord Holland,NotSpecified,1900,90,0,0,0,565,1.03,2628.511706,236566.0535
2684799,358346,Overijssel,Detached,1998,124,0,0,0,2696,-0.59,1546.347403,191747.0779
2677578,327027,Zeeland,Semidetached,1993,122,1,0,0,686,0.91,1828.907721,223126.742
2684831,280015,Gelderland,Semidetached,1976,153,1,0,0,743,0.86,1900,290700
2679719,233014,Noord Brabant,Semidetached,1962,117,1,0,0,1163,0.55,1801.816503,210812.5308
2685100,228798,Gelderland,Semidetached,1960,115,1,0,0,1237,0.5,1750,201250
2693724,256811,Gelderland,Semidetached,1993,146,1,0,0,1496,0.35,1700,248200
2683355,282296,Noord Brabant,Semidetached,1968,150,0,0,0,1757,0.18,1600,240000
2681349,334194,Zeeland,Detached,1958,116,1,0,0,2262,-0.19,1300,150800
2686686,168896,Groningen,Semidetached,2007,143,1,0,0,3054,-1.11,1300,185900
2685960,245850,Noord Brabant,Semidetached,1956,120,1,0,0,1807,0.15,1800,216000
2691210,260604,Zeeland,Semidetached,2011,128,1,0,0,2758,-0.66,1100,140800
2688899,314661,Noord Brabant,Semidetached,1963,125,1,1,0,1035,0.64,1550,193750
2678574,258162,Gelderland,NotSpecified,1937,127,0,0,0,1285,0.48,1650,209550
2685335,408361,Gelderland,Detached,1973,144,1,0,0,1267,0.48,2050,295200
2682787,496535,Noord Brabant,Detached,1816,257,1,0,0,1481,0.35,1600,411200
2686679,465331,Groningen,Detached,1950,172,1,0,0,2299,-0.21,1350,232200
2677568,342639,Zeeland,Semidetached,1975,161,0,0,0,2436,-0.31,1450,233450
2678951,344558,Groningen,Detached,1962,127,1,0,0,3054,-1.11,1300,165100
2684184,430117,Frysl̢n,Detached,1937,199,0,0,0,3148,-1.32,1050,208950
2676575,285277,Limburg,Semidetached,1970,96,1,0,0,971,0.68,1350,129600
2686097,357614,Limburg,Detached,1933,70,1,0,0,1397,0.41,1600,112000
2676978,317836,Gelderland,NotSpecified,1970,160,0,0,0,773,0.84,1850,296000
2686541,394610,Drenthe,Detached,1953,120,1,0,0,1531,0.32,1600,192000
2682832,404600,Flevoland,Detached,2007,147,0,0,0,1595,0.29,1700,249900
2687772,258371,Noord Brabant,Semidetached,1974,153.5,1,0,0,1673,0.24,1700,260950
2685137,251331,Gelderland,Semidetached,2000,143,1,0,0,1687,0.23,1700,243100
2685902,254908,Gelderland,Semidetached,1998,123.7,1,0,0,1759,0.18,2150,265955
2681914,408463,Zeeland,Detached,1871,136,1,0,0,2033,0.01,1650,224400
2684919,330359,Zuid Holland,Semidetached,1959,118,1,1,0,2094,-0.03,2000,236000
2684924,329359,Zuid Holland,TownHouse,2003,115,1,0,0,2094,-0.03,2000,230000
2681907,414307,Overijssel,Detached,1926,155,0,0,0,2160,-0.08,1700,263500
2683210,329669,Gelderland,Detached,1955,145,1,0,0,2608,-0.48,1400,203000
2684012,212250,Noord Brabant,Semidetached,1988,108,1,0,0,2910,-0.87,1950,210600
2693720,305926,Groningen,Detached,1962,130,1,0,0,3063,-1.14,1250,162500
2681463,245961,Gelderland,Semidetached,1990,115,1,0,0,1861,0.12,2050,235750
2689795,242391,Noord Brabant,CornerHouse,1938,108,1,0,0,1986,0.04,1700,183600
2681510,289961,Frysl̢n,Detached,1935,159,1,0,0,3026,-1.07,1550,246450
2684245,176538,Zeeland,TownHouse,2018,95,0,0,0,2233,-0.15,1650,156750
2693583,210219,Flevoland,Apartment,2010,106,0,0,0,2880,-0.81,1750,185500
2679014,495151,Utrecht,TownHouse,1994,112,1,0,0,229,1.48,2300,257600
2686085,282716,Noord Brabant,Semidetached,1980,148,1,0,0,1916,0.09,1900,281200
2691271,274337,Limburg,Semidetached,2001,160,1,0,0,950,0.7,1450,232000
2693733,440326,Utrecht,Detached,1900,75,1,0,0,1611,0.28,2600,195000
2683708,319960,Zeeland,Detached,2013,156,1,0,0,2927,-0.88,1200,187200
2685977,322118,Noord Brabant,Detached,1950,90,1,0,0,1805,0.15,1700,153000
2684235,227387,Zeeland,TownHouse,1950,145,1,0,0,1933,0.07,2000,290000
2690360,275214,Gelderland,Semidetached,1950,169,1,0,0,2241,-0.16,1700,287300
2683424,448988,Drenthe,Detached,1955,164,1,0,0,809,0.81,1500,246000
2691118,408322,Zeeland,Detached,1918,103,1,0,0,935,0.7,1750,180250
2685270,328234,Limburg,NotSpecified,1965,160,1,0,0,1189,0.52,1800,288000
2682315,139521,Noord Brabant,Apartment,1999,90,0,1,0,2403,-0.29,1750,157500
2693439,288638,Noord Brabant,Semidetached,1977,142,1,0,0,2543,-0.4,1650,234300
2682549,324730,Limburg,Detached,1989,137,1,0,0,2835,-0.75,1200,164400
2683706,323178,Zeeland,Detached,1999,151,1,0,0,2925,-0.88,1200,181200
2684877,358398,Drenthe,Detached,1969,134,1,0,0,1981,0.05,1690.273556,226496.6565
2681729,363879,Groningen,Detached,2001,160,0,0,0,2760,-0.67,1350,216000
2686407,313880,Drenthe,Detached,1920,111,1,0,0,3130,-1.28,1950,216450
2684384,336598,Zeeland,Detached,1995,140,1,0,0,2550,-0.4,1250,175000
2682845,337902,Frysl̢n,Detached,1988,130,1,0,0,2695,-0.58,1600,208000
2684832,332335,Gelderland,CornerHouse,2004,158,1,0,0,743,0.86,2350,371300
2693754,387136,Gelderland,Detached,1961,125,1,0,0,743,0.86,1900,237500
2685194,272302,Gelderland,Semidetached,1974,110,1,0,0,1003,0.65,2000,220000
2685149,384404,Gelderland,Detached,1901,130,1,0,0,1003,0.65,2000,260000
2688934,238184,Noord Brabant,Apartment,2008,145,0,1,0,1319,0.46,1750,253750
2685906,367979,Gelderland,Detached,1997,107,1,0,0,1759,0.18,2150,230050
2686612,414841,Frysl̢n,Detached,1975,208,1,0,0,2677,-0.56,1750,364000
2687594,298671,Zeeland,Semidetached,1865,250,1,0,0,2919,-0.88,2750,687500
2683154,377974,Zeeland,Detached,1997,158,1,0,0,2982,-0.98,2750,434500
2683502,294802,Drenthe,Detached,1997,222,1,0,0,3308,-1.77,1271.932299,282368.9704
2684792,318691,Overijssel,Detached,1900,60,0,0,0,704,0.9,1546.347403,92780.84416
2682370,238983,Noord Brabant,Semidetached,1932,132,1,0,0,1507,0.34,2200,290400
2692162,286525,Utrecht,TownHouse,2007,113,0,0,0,1611,0.28,1950,220350
2684485,378574,Noord Brabant,Detached,1991,130,1,0,0,2289,-0.2,1500,195000
2684945,231616,Noord Brabant,Semidetached,1999,135,1,0,0,2543,-0.4,1650,222750
2686607,359444,Frysl̢n,Detached,1997,158.3,1,0,0,3026,-1.07,1550,245365
2683354,284361,Noord Brabant,Semidetached,2001,149,1,0,0,1922,0.08,1700,253300
2685234,334887,Gelderland,Semidetached,1972,148,1,0,0,382,1.23,2000,296000
2684337,245028,Noord Brabant,Semidetached,1988,120,1,0,0,1153,0.55,2000,240000
2680503,430484,Noord Brabant,Detached,1960,105,1,0,0,2193,-0.12,1750,183750
2681701,390038,Drenthe,Detached,2002,184,1,0,0,3336,-1.92,1200,220800
2685716,319618,Flevoland,Semidetached,2006,138,1,0,0,4,2.66,1658.829801,228918.5125
2685231,300263,Gelderland,Semidetached,1997,150,1,0,0,1366,0.43,1850,277500
2683428,428732,Drenthe,Detached,1930,176,1,0,0,809,0.81,1500,264000
2690943,257486,Noord Brabant,Semidetached,1980,142.7,0,0,0,822,0.81,1800,256860
2692967,413975,Zeeland,Detached,1977,139,0,0,0,1426,0.38,1793.220339,249257.6271
2685122,235992,Gelderland,Semidetached,2001,135,1,0,0,1496,0.35,1700,229500
2683439,351470,Overijssel,Detached,1926,236,1,0,0,3237,-1.53,1350,318600
2681903,318933,Overijssel,Detached,1998,170,0,0,0,3382,-2.19,1350,229500
2679544,434814,Zeeland,Detached,1910,137,1,0,0,866,0.77,2750,376750
2683203,424379,Noord Brabant,Detached,1975,150,0,0,0,1008,0.65,1800,270000
2688130,290819,Zeeland,TownHouse,1960,80,1,0,0,931,0.71,3400,272000
2690653,276683,Drenthe,NotSpecified,1978,142,0,0,0,2173,-0.1,1550,220100
2686727,242572,Noord Holland,Semidetached,1816,135,0,0,0,2619,-0.49,1900,256500
2679755,444389,Limburg,Detached,1958,124,1,0,0,830,0.8,1400,173600
2685204,460534,Zuid Holland,Semidetached,2012,122,1,0,0,327,1.31,2050,250100
2682360,399723,Limburg,Detached,1950,147,1,0,0,639,0.96,1550,227850
2683449,415921,Drenthe,Detached,1935,135,1,0,0,809,0.81,1500,202500
2685999,420445,Limburg,Detached,1935,150,1,0,0,1040,0.64,1500,225000
2684464,423355,Frysl̢n,Detached,1973,88,0,0,0,1177,0.53,2900,255200
2684211,259512,Zeeland,Semidetached,1964,141,1,1,0,1925,0.08,1750,246750
2674847,428751,Overijssel,Detached,1996,180,0,0,0,2160,-0.08,1700,306000
2683870,208962,Noord Brabant,Semidetached,2007,140,1,0,0,2480,-0.35,1350,189000
2681513,366627,Frysl̢n,Detached,1978,170,1,1,0,3026,-1.07,1550,263500
2683434,326304,Drenthe,Detached,1999,191,1,0,0,3487,-2.88,1200,229200
2677350,230863,Drenthe,NotSpecified,1924,120,0,0,0,2539,-0.39,1250,150000
2685734,399485,Flevoland,Detached,2008,115,1,0,0,71,1.99,1750.46277,201303.2185
2687745,565810,Noord Holland,Detached,1905,133,1,0,0,1176,0.53,1800,239400
2682319,275296,Noord Brabant,Semidetached,2001,141,1,0,0,1224,0.51,1800,253800
2679037,404202,Noord Brabant,Detached,1946,65,1,0,0,1310,0.46,2200,143000
2689224,260216,Noord Brabant,NotSpecified,1994,144,0,0,0,1890,0.1,1750,252000
2691245,312988,Gelderland,Detached,1975,114,1,0,0,2308,-0.22,1400,159600
2683485,351370,Drenthe,Detached,1995,220.3,1,0,0,3308,-1.77,1271.932299,280206.6855
2682340,282865,Flevoland,Semidetached,1954,171,1,0,0,2124,-0.06,1200,205200
2678204,390436,Frysl̢n,Detached,1986,137,1,0,0,2989,-0.99,1695.027593,232218.7802
2682365,487189,Noord Brabant,Detached,1959,179,0,0,0,1448,0.37,2050,366950
2685121,294464,Gelderland,Semidetached,1999,140,0,0,0,1687,0.23,1700,238000
2685120,389727,Gelderland,Detached,1964,140,0,0,0,2243,-0.16,1850,259000
2690645,292789,Zuid Holland,NotSpecified,1978,151,0,0,0,2651,-0.53,1850,279350
2683578,373093,Drenthe,Detached,1935,118,1,0,0,2502,-0.36,1200,141600
2693697,408004,Noord Brabant,Detached,1977,160,1,0,0,2606,-0.47,1750,280000
2683194,468763,Gelderland,Detached,1970,109,1,0,0,743,0.86,2850,310650
2692622,420154,Noord Brabant,Detached,1939,154,1,0,0,2192,-0.12,1700,261800
2682593,383764,Frysl̢n,Detached,1994,155,1,0,0,2546,-0.4,1450,224750
2686694,427806,Noord Holland,Semidetached,1920,140,0,0,0,1776,0.17,2000,280000
2683975,465534,Noord Brabant,Detached,1966,134,1,0,0,713,0.89,1800,241200
2691166,512365,Zeeland,Detached,1957,143,1,0,0,935,0.7,1750,250250
2682099,411218,Limburg,Detached,1961,137,0,0,0,1286,0.48,1350,184950
2683189,512516,Zeeland,Detached,1904,150,1,0,0,2436,-0.31,1450,217500
2686408,416516,Drenthe,Detached,1979,189,1,0,0,3140,-1.29,1200,226800
2684796,442517,Overijssel,Detached,1990,200,1,0,0,2825,-0.74,1500,300000
2686680,359012,Groningen,Detached,1992,150,1,0,0,3054,-1.11,1300,195000
2683690,423576,Zeeland,Detached,1925,310,1,0,0,1688,0.23,1150,356500
2692620,323572,Utrecht,NotSpecified,1958,120,0,0,0,229,1.48,2300,276000
2681763,398999,Noord Holland,TownHouse,1971,127,1,0,0,638,0.96,1950,247650
2684822,275365,Gelderland,Semidetached,1957,150,1,0,0,1620,0.27,1800,270000
2682378,469537,Noord Brabant,Detached,1934,175,0,0,0,2100,-0.04,2250,393750
2685106,261108,Gelderland,Semidetached,1992,195,1,1,0,2243,-0.16,1850,360750
2676377,258456,Frysl̢n,NotSpecified,1920,139,0,0,0,2682,-0.57,1050,145950
2684762,230995,Overijssel,Semidetached,2000,150,1,0,0,2825,-0.74,1500,225000
2677760,332454,Drenthe,Detached,2008,190,1,0,0,2980,-0.97,1350,256500
2681512,196214,Frysl̢n,Apartment,2012,210,1,1,0,3026,-1.07,1550,325500
2680319,449805,Limburg,Detached,1955,180,1,0,0,402,1.19,1450,261000
2684471,332773,Frysl̢n,Detached,1966,78,1,0,0,766,0.85,2300,179400
2685184,453433,Gelderland,Detached,1993,144,1,1,0,1281,0.48,2050,295200
2692017,280082,Gelderland,CornerHouse,2012,126,1,0,0,1323,0.45,2150,270900
2678864,498570,Noord Brabant,Detached,1980,205,1,0,0,1870,0.11,1450,297250
2684755,317508,Frysl̢n,Detached,1983,135,0,0,0,2421,-0.31,1400,189000
2681737,431038,Gelderland,Detached,1994,175,1,0,0,1553,0.31,2048.134221,358423.4886
2682337,311213,Overijssel,Detached,1975,44,0,0,0,2250,-0.17,1600,70400
2685242,365423,Gelderland,Detached,1995,120,1,0,0,2075,-0.01,1900,228000
2678590,369805,Noord Holland,NotSpecified,1981,132,0,0,0,803,0.82,2250,297000
2681342,424892,Zeeland,Detached,1983,201,1,1,0,2350,-0.24,1200,241200
2682236,381586,Zeeland,Detached,1991,147,1,0,0,2558,-0.41,1300,191100
2690353,338711,Zeeland,Detached,1990,140,1,0,0,2927,-0.88,1200,168000
2684817,385762,Overijssel,Detached,1930,114,1,0,0,2250,-0.17,1600,182400
2685219,686319,Noord Holland,Detached,1965,151,1,0,0,1382,0.42,2246.660482,339245.7328
2685117,365733,Gelderland,Detached,1980,140,1,0,0,2243,-0.16,1900,266000
2681325,390395,Zeeland,Detached,1959,104,1,0,0,931,0.71,1500,156000
2686243,346431,Noord Brabant,Detached,1954,88,0,0,0,1328,0.45,1500,132000
2690835,404474,Limburg,Semidetached,1975,211,1,0,0,1503,0.34,1600,337600
2681934,232706,Overijssel,Semidetached,2001,112,0,0,0,1983,0.05,1529.458881,171299.3946
2682375,365595,Limburg,Detached,1987,134,0,0,0,2131,-0.06,1700,227800
2686114,365595,Frysl̢n,Detached,1966,132,1,0,0,2126,-0.06,1700,224400
2682381,228424,Gelderland,Semidetached,1994,110,1,0,0,2243,-0.16,1850,203500
2675385,498686,Limburg,Detached,1974,165,1,0,0,123,1.81,1350,222750
2685238,439154,Gelderland,Detached,2011,175,1,0,0,382,1.23,2000,350000
2683726,423664,Zeeland,Detached,1816,155,1,0,0,1435,0.38,1500,232500
2685230,424849,Gelderland,Detached,1992,138,1,0,0,1644,0.25,2058.448753,284065.928
2692012,238721,Noord Brabant,Semidetached,1900,177,1,0,0,1870,0.11,1450,256650
2683445,492500,Overijssel,Detached,1880,176,1,0,0,455,1.14,2000,352000
2689156,399850,Gelderland,Detached,1930,104,1,0,0,1118,0.58,2800,291200
2686067,455372,Noord Brabant,Detached,1970,212,1,0,0,1728,0.2,1850,392200
2684265,406924,Limburg,Detached,1996,297,1,0,0,2454,-0.33,1371.633186,407375.0563
2687758,347305,Overijssel,Detached,1993,120,1,0,0,2690,-0.58,1668.157895,200178.9474
2683725,440121,Zeeland,Detached,2009,144,1,0,0,151,1.7,1550,223200
2684785,421967,Overijssel,Detached,1910,145,1,0,0,2250,-0.17,1600,232000
2685696,339868,Flevoland,Semidetached,2005,145,1,0,0,71,1.99,1658.829801,240530.3211
2683579,427098,Drenthe,Detached,1828,210,1,0,0,2502,-0.36,1550,325500
2675982,414736,Utrecht,Semidetached,1947,89,1,0,0,102,1.85,2950,262550
2691787,355504,Noord Brabant,NotSpecified,1978,155,0,0,0,475,1.12,2000,310000
2684392,209765,Zeeland,Semidetached,1910,205,1,0,0,2758,-0.66,1100,225500
2687596,273974,Limburg,Semidetached,2017,151,1,0,0,2768,-0.67,1950,294450
2684308,386226,Drenthe,Detached,1978,125,1,0,0,1422,0.38,1550,193750
2690964,455342,Flevoland,Detached,2004,136,1,0,0,71,1.99,1750.46277,238062.9367
2681133,564975,Zuid Holland,Detached,1912,124,1,0,0,321,1.33,2300,285200
2685935,650978,Zuid Holland,Detached,1925,220,1,1,0,676,0.92,1750,385000
2679315,343376,Noord Holland,CornerHouse,1991,108,0,0,0,845,0.79,2650,286200
2681970,463700,Frysl̢n,Detached,1999,174.5,1,1,0,1011,0.65,1300,226850
2681937,461702,Overijssel,Detached,1900,221,0,0,0,1831,0.14,1609.581355,355717.4794
2690595,371772,Noord Brabant,Detached,2003,188,0,0,0,2480,-0.35,1575.728988,296237.0497
2681537,395114,Zeeland,Detached,1899,190,1,0,0,2558,-0.41,1300,247000
2682387,347141,Gelderland,Detached,1958,68,1,0,0,1513,0.33,1550,105400
2675696,446528,Zeeland,Detached,1971,160,0,0,0,635,0.96,1450,232000
2688350,406011,Zeeland,Detached,1927,225,1,0,0,1435,0.38,1500,337500
2690202,453240,Limburg,Detached,1973,225,0,0,0,2064,-0.01,1800,405000
2684802,448349,Frysl̢n,Detached,2004,158,1,0,0,2677,-0.56,1400,221200
2681182,353459,Noord Brabant,Semidetached,1932,215,1,0,0,578,1.02,1600,344000
2686242,381762,Noord Brabant,Semidetached,1954,242,1,0,0,1328,0.45,1500,363000
2681717,430032,Drenthe,Detached,1994,175,1,0,0,3087,-1.18,1271.932299,222588.1523
2683501,348360,Drenthe,Detached,2002,216,1,1,0,3308,-1.77,1250,270000
2681357,276069,Zeeland,Semidetached,1963,287,1,0,0,2262,-0.19,1300,373100
2679722,452520,Gelderland,Detached,1998,142,1,0,0,2955,-0.94,1130.998249,160601.7513
2685742,476114,Flevoland,Detached,1999,135,1,0,0,4,2.66,1750.46277,236312.4739
2684764,352435,Overijssel,Detached,1975,184,1,0,0,2250,-0.17,1600,294400
2682393,297195,Gelderland,Semidetached,1982,150,1,0,0,682,0.91,2500,375000
2690823,532652,Zeeland,Detached,1905,190,1,0,0,946,0.7,1600,304000
2681474,538263,Gelderland,Detached,1900,191,1,0,0,1236,0.5,2100,401100
2682361,445130,Noord Brabant,Detached,1983,260,0,0,0,1535,0.32,1650,429000
2682345,437697,Noord Brabant,Detached,1900,110,0,0,0,1655,0.25,2450,269500
2688897,510642,Noord Brabant,Detached,1971,190,1,0,0,1870,0.11,1450,275500
2683391,440042,Groningen,Detached,1988,200,1,0,0,2004,0.03,1223.351159,244670.2317
2684793,386416,Overijssel,Detached,1936,78,1,0,0,455,1.14,2000,156000
2685751,501092,Flevoland,Detached,2007,176,1,0,0,71,1.99,1750.46277,308081.4475
2680477,345919,Utrecht,NotSpecified,1998,131,0,0,0,140,1.74,2250,294750
2683927,538462,Noord Brabant,Detached,1975,236,1,0,0,1155,0.55,1850,436600
2675972,353913,Gelderland,Detached,2009,165,1,0,0,2984,-0.98,1750,288750
2692058,431563,Limburg,Detached,1959,240,0,0,0,2064,-0.01,1500,360000
2678587,399490,Flevoland,NotSpecified,2000,169,0,0,0,4,2.66,1594.736842,269510.5263
2681456,403339,Gelderland,Detached,1880,180,1,0,0,1861,0.12,2050,369000
2683949,472206,Noord Brabant,Detached,1973,151,1,0,0,1229,0.5,1650,249150
2677656,408398,Noord Brabant,Detached,2015,170,1,0,0,1454,0.37,1800,306000
2683442,506026,Frysl̢n,Detached,1941,163,1,0,0,1914,0.09,1300,211900
2681900,455775,Overijssel,Detached,1986,200,1,0,0,2160,-0.08,1700,340000
2685217,592474,Noord Holland,Detached,1967,135,1,0,0,1421,0.38,2100,283500
2690879,442639,Noord Brabant,Detached,1979,185,1,0,0,1319,0.46,1750,323750
2687239,327107,Noord Holland,Semidetached,1923,111,0,0,0,845,0.79,2650,294150
2250795,530428,Noord Brabant,Detached,1985,155,1,0,0,1163,0.55,1857.868335,287969.592
2684653,472186,Overijssel,Detached,1996,206,1,0,0,1278,0.48,1609.581355,331573.7591
2684649,447680,Overijssel,Detached,1938,242,1,0,0,1278,0.48,1609.581355,389518.6878
2685288,753313,Noord Holland,Detached,1981,200,1,0,0,1776,0.17,2246.660482,449332.0965
2675973,506078,Gelderland,Detached,2001,174,1,0,0,2115,-0.05,1900,330600
2684306,482179,Drenthe,Detached,2007,198.8,1,0,0,2963,-0.95,1250,248500
2677745,378678,Zeeland,Semidetached,1832,162,0,0,0,1925,0.08,1750,283500
2689092,426104,Zeeland,Detached,1915,198,1,0,0,2804,-0.71,1200,237600
2684368,543838,Zeeland,Detached,1990,200,1,0,0,2927,-0.88,1200,240000
2684460,511873,Frysl̢n,Detached,1967,117,1,0,0,1177,0.53,2900,339300
2684394,443357,Zeeland,Detached,1995,240,1,0,0,2558,-0.41,1300,312000
2686088,419195,Noord Brabant,Detached,1911,129,1,0,0,373,1.25,2100,270900
2686256,602923,Zuid Holland,Detached,1962,175.6,1,0,0,877,0.76,2550,447780
2677754,439091,Gelderland,Detached,1992,147,1,0,0,1588,0.29,1600,235200
2686077,441634,Noord Brabant,Detached,1975,239,1,0,0,1728,0.2,1850,442150
2681466,500399,Gelderland,Detached,1930,188,1,0,0,1861,0.12,2050,385400
2675709,597749,Gelderland,Detached,1910,230,1,0,0,2018,0.03,1650,379500
2683537,400138,Frysl̢n,Detached,1995,190,1,0,0,2025,0.02,1695.027593,322055.2427
2682308,528631,Frysl̢n,Detached,1930,320,1,1,0,2593,-0.45,988,316160
2681350,403061,Zeeland,Detached,2007,145,1,1,0,2723,-0.61,1800,261000
2682590,418062,Groningen,Detached,1889,172,1,0,0,2945,-0.92,1300,223600
2685212,267343,Zeeland,Apartment,2017,87,0,1,0,931,0.71,3400,295800
2684889,479666,Overijssel,Detached,1989,195,1,0,0,2605,-0.47,1800,351000
2686692,487670,Noord Holland,Detached,1989,210,0,0,0,1421,0.38,2550,535500
2681063,460052,Limburg,Detached,1950,178,1,0,0,750,0.86,1500,267000
2684478,527070,Frysl̢n,Detached,1960,150,1,1,0,766,0.85,2300,345000
2685189,607881,Zuid Holland,Detached,1913,179,1,0,0,786,0.83,2050,366950
2676595,537539,Limburg,Detached,1992,175,1,0,0,830,0.8,1302.608696,227956.5217
2681254,484958,Noord Brabant,Detached,1977,210,1,0,0,1200,0.52,1700,357000
2683255,467438,Zuid Holland,CornerHouse,1965,179,1,1,0,1295,0.47,2150,384850
2684365,383090,Zeeland,Detached,2004,160,1,0,0,2629,-0.5,2750,440000
2683297,507214,Noord Brabant,Detached,1978,173,1,0,0,552,1.04,2350,406550
2684823,526394,Gelderland,Detached,1985,169,1,0,0,743,0.86,1900,321100
2686779,441071,Limburg,Detached,1964,365,1,1,0,750,0.86,1500,547500
2680863,323718,Noord Brabant,Semidetached,1925,165,0,0,0,2023,0.02,1801.816503,297299.7229
2678208,415144,Zeeland,Detached,2006,180,1,0,0,2723,-0.61,1800,324000
2679592,509328,Noord Brabant,Detached,1973,178,1,0,0,1448,0.37,1800,320400
2683675,396142,Zeeland,Detached,1956,120,1,0,0,2365,-0.26,2750,330000
2683228,696007,Zuid Holland,Detached,1935,210,1,0,0,579,1.02,2834,595140
2682240,441981,Zeeland,Detached,2007,135,1,1,0,1288,0.47,1500,202500
2677804,571104,Flevoland,Detached,1980,175,1,0,0,2117,-0.05,1600,280000
2678252,441776,Gelderland,Detached,1975,133,0,0,0,2115,-0.05,2550,339150
2680195,308811,Gelderland,NotSpecified,1991,165,0,0,0,1393,0.41,1700,280500
2684812,513612,Overijssel,Detached,1948,180,1,0,0,2250,-0.17,1600,288000
2692090,497430,Overijssel,Detached,1998,190,1,0,0,2825,-0.74,1500,285000
